college,curr_text,last2years,last3to5years,count,totalcases,date,serving,deglvl,group,empstatus
Dabney S. Lancaster,Emergency Medical Services,,,14,28,4/6/2020,Alleghany; Bath; Botetourt; Buena Vista City; Covington; Lexington; Rockbridge,CSC,Near Completer,
Dabney S. Lancaster,Practical Nursing,,,10,28,4/6/2020,Alleghany; Bath; Botetourt; Buena Vista City; Covington; Lexington; Rockbridge,CERT,Near Completer,
Danville,Emergency Medical Services,,,10,18,4/6/2020,Danville; Halifax; Pittsylvania,CSC,Near Completer,
Danville,Nursing,,,13,18,4/6/2020,Danville; Halifax; Pittsylvania,AAS,Near Completer,
Danville,Emergency Medical Services,,,41,18,4/6/2020,Danville; Halifax; Pittsylvania,CSC,Near Completer,
Danville,Medical Laboratory Technology,,,16,18,4/6/2020,Danville; Halifax; Pittsylvania,CSC,Near Completer,
Danville,Health Sciences,,,11,18,4/6/2020,Danville; Halifax; Pittsylvania,CSC,Near Completer,
Danville,First Year Studies,,,13,18,4/6/2020,Danville; Halifax; Pittsylvania,CERT,Near Completer,
Danville,Health Sciences,,,11,18,4/6/2020,Danville; Halifax; Pittsylvania,AAS,Near Completer,
Danville,Practical Nursing,,,11,18,4/6/2020,Danville; Halifax; Pittsylvania,CSC,Near Completer,
Danville,Health Sciences,,,14,18,4/6/2020,Danville; Halifax; Pittsylvania,CSC,Near Completer,
Eastern Shore,Practical Nursing,,,11,13,4/6/2020,Accomack; Northampton,CERT,Near Completer,
Eastern Shore,Health Information Technology,,,13,13,4/6/2020,Accomack; Northampton,CSC,Near Completer,
Eastern Shore,Medical Assisting,,,11,13,4/6/2020,Accomack; Northampton,CERT,Near Completer,
Eastern Shore,Medical Office Clerk,,,11,13,4/6/2020,Accomack; Northampton,CSC,Near Completer,
Germanna,Nursing,,,11,104,4/6/2020,Caroline; Culpeper; Fredericksburg; King George; Madison; Orange; Spotsylvania; Stafford,AAS,Near Completer,
Germanna,Practical Nursing,,,13,104,4/6/2020,Caroline; Culpeper; Fredericksburg; King George; Madison; Orange; Spotsylvania; Stafford,CSC,Near Completer,
Germanna,Physical Therapist Assistant,,,11,104,4/6/2020,Caroline; Culpeper; Fredericksburg; King George; Madison; Orange; Spotsylvania; Stafford,AAS,Near Completer,
Germanna,Dental Assisting,,,11,104,4/6/2020,Caroline; Culpeper; Fredericksburg; King George; Madison; Orange; Spotsylvania; Stafford,CERT,Near Completer,
Germanna,Nursing,,,11,104,4/6/2020,Caroline; Culpeper; Fredericksburg; King George; Madison; Orange; Spotsylvania; Stafford,AAS,Near Completer,
Germanna,Practical Nursing,,,16,104,4/6/2020,Caroline; Culpeper; Fredericksburg; King George; Madison; Orange; Spotsylvania; Stafford,CERT,Near Completer,
Germanna,Health Sciences,,,32,104,4/6/2020,Caroline; Culpeper; Fredericksburg; King George; Madison; Orange; Spotsylvania; Stafford,CSC,Near Completer,
J. Sargeant Reynolds,Human Services,,,11,360,4/6/2020,Goochland; Hanover; Henrico; Louisa; Powhatan; Richmond City,CSC,Near Completer,
J. Sargeant Reynolds,Nursing,,,10,360,4/6/2020,Goochland; Hanover; Henrico; Louisa; Powhatan; Richmond City,AAS,Near Completer,
J. Sargeant Reynolds,Health Sciences,,,10,360,4/6/2020,Goochland; Hanover; Henrico; Louisa; Powhatan; Richmond City,CSC,Near Completer,
J. Sargeant Reynolds,Sterile Processing Technology,,,11,360,4/6/2020,Goochland; Hanover; Henrico; Louisa; Powhatan; Richmond City,CSC,Near Completer,
J. Sargeant Reynolds,Nursing,,,11,360,4/6/2020,Goochland; Hanover; Henrico; Louisa; Powhatan; Richmond City,CSC,Near Completer,
J. Sargeant Reynolds,Practical Nursing,,,12,360,4/6/2020,Goochland; Hanover; Henrico; Louisa; Powhatan; Richmond City,CSC,Near Completer,
J. Sargeant Reynolds,Health Information Technology,,,14,360,4/6/2020,Goochland; Hanover; Henrico; Louisa; Powhatan; Richmond City,CSC,Near Completer,
J. Sargeant Reynolds,Health Information Technology,,,21,360,4/6/2020,Goochland; Hanover; Henrico; Louisa; Powhatan; Richmond City,AAS,Near Completer,
J. Sargeant Reynolds,Respiratory Therapy,,,11,360,4/6/2020,Goochland; Hanover; Henrico; Louisa; Powhatan; Richmond City,CSC,Near Completer,
J. Sargeant Reynolds,Opticianry,,,69,360,4/6/2020,Goochland; Hanover; Henrico; Louisa; Powhatan; Richmond City,AAS,Near Completer,
J. Sargeant Reynolds,Medical Laboratory Technology,,,11,360,4/6/2020,Goochland; Hanover; Henrico; Louisa; Powhatan; Richmond City,AAS,Near Completer,
J. Sargeant Reynolds,Emergency Medical Services,,,11,360,4/6/2020,Goochland; Hanover; Henrico; Louisa; Powhatan; Richmond City,CSC,Near Completer,
J. Sargeant Reynolds,Health Sciences,,,16,360,4/6/2020,Goochland; Hanover; Henrico; Louisa; Powhatan; Richmond City,CSC,Near Completer,
J. Sargeant Reynolds,Emergency Medical Services,,,15,360,4/6/2020,Goochland; Hanover; Henrico; Louisa; Powhatan; Richmond City,CSC,Near Completer,
J. Sargeant Reynolds,Opticianry,,,12,360,4/6/2020,Goochland; Hanover; Henrico; Louisa; Powhatan; Richmond City,CSC,Near Completer,
J. Sargeant Reynolds,Respiratory Therapy,,,17,360,4/6/2020,Goochland; Hanover; Henrico; Louisa; Powhatan; Richmond City,AAS,Near Completer,
J. Sargeant Reynolds,Emergency Medical Services,,,10,360,4/6/2020,Goochland; Hanover; Henrico; Louisa; Powhatan; Richmond City,CSC,Near Completer,
J. Sargeant Reynolds,Emergency Medical Services,,,11,360,4/6/2020,Goochland; Hanover; Henrico; Louisa; Powhatan; Richmond City,AAS,Near Completer,
J. Sargeant Reynolds,Health Sciences,,,12,360,4/6/2020,Goochland; Hanover; Henrico; Louisa; Powhatan; Richmond City,CSC,Near Completer,
J. Sargeant Reynolds,Nursing,,,12,360,4/6/2020,Goochland; Hanover; Henrico; Louisa; Powhatan; Richmond City,AAS,Near Completer,
J. Sargeant Reynolds,Health Information Technology,,,10,360,4/6/2020,Goochland; Hanover; Henrico; Louisa; Powhatan; Richmond City,CSC,Near Completer,
J. Sargeant Reynolds,Human Services,,,14,360,4/6/2020,Goochland; Hanover; Henrico; Louisa; Powhatan; Richmond City,AAS,Near Completer,
J. Sargeant Reynolds,Practical Nursing,,,11,360,4/6/2020,Goochland; Hanover; Henrico; Louisa; Powhatan; Richmond City,CERT,Near Completer,
J. Sargeant Reynolds,Dental Assisting,,,10,360,4/6/2020,Goochland; Hanover; Henrico; Louisa; Powhatan; Richmond City,CERT,Near Completer,
John Tyler,Nursing,,,12,163,4/6/2020,Amelia; Charles City; Chesterfield; Colonial Heights; Dinwiddie; Hopewell; Petersburg; Prince George; Surry; Sussex,CSC,Near Completer,
John Tyler,Nursing,,,12,163,4/6/2020,Amelia; Charles City; Chesterfield; Colonial Heights; Dinwiddie; Hopewell; Petersburg; Prince George; Surry; Sussex,AAS,Near Completer,
John Tyler,Health Sciences,,,21,163,4/6/2020,Amelia; Charles City; Chesterfield; Colonial Heights; Dinwiddie; Hopewell; Petersburg; Prince George; Surry; Sussex,AAS,Near Completer,
John Tyler,Human Services,,,12,163,4/6/2020,Amelia; Charles City; Chesterfield; Colonial Heights; Dinwiddie; Hopewell; Petersburg; Prince George; Surry; Sussex,AAS,Near Completer,
John Tyler,Massotherapy,,,12,163,4/6/2020,Amelia; Charles City; Chesterfield; Colonial Heights; Dinwiddie; Hopewell; Petersburg; Prince George; Surry; Sussex,CSC,Near Completer,
John Tyler,Human Services,,,26,163,4/6/2020,Amelia; Charles City; Chesterfield; Colonial Heights; Dinwiddie; Hopewell; Petersburg; Prince George; Surry; Sussex,AAS,Near Completer,
John Tyler,Emergency Medical Services,,,10,163,4/6/2020,Amelia; Charles City; Chesterfield; Colonial Heights; Dinwiddie; Hopewell; Petersburg; Prince George; Surry; Sussex,AAS,Near Completer,
John Tyler,Human Services,,,11,163,4/6/2020,Amelia; Charles City; Chesterfield; Colonial Heights; Dinwiddie; Hopewell; Petersburg; Prince George; Surry; Sussex,AAS,Near Completer,
John Tyler,Nursing,,,11,163,4/6/2020,Amelia; Charles City; Chesterfield; Colonial Heights; Dinwiddie; Hopewell; Petersburg; Prince George; Surry; Sussex,AAS,Near Completer,
Lord Fairfax,Health Sciences,,,26,77,4/6/2020,Clarke; Fauquier; Frederick; Page; Rappahannock; Shenandoah; Warren; Winchester,CERT,Near Completer,
Lord Fairfax,Medical Office Clerk,,,11,77,4/6/2020,Clarke; Fauquier; Frederick; Page; Rappahannock; Shenandoah; Warren; Winchester,CERT,Near Completer,
Lord Fairfax,Nursing,,,12,77,4/6/2020,Clarke; Fauquier; Frederick; Page; Rappahannock; Shenandoah; Warren; Winchester,AAS,Near Completer,
Lord Fairfax,Practical Nursing,,,18,77,4/6/2020,Clarke; Fauquier; Frederick; Page; Rappahannock; Shenandoah; Warren; Winchester,CERT,Near Completer,
Lord Fairfax,Health Sciences,,,22,77,4/6/2020,Clarke; Fauquier; Frederick; Page; Rappahannock; Shenandoah; Warren; Winchester,CERT,Near Completer,
Lord Fairfax,Medical Laboratory Technology,,,13,77,4/6/2020,Clarke; Fauquier; Frederick; Page; Rappahannock; Shenandoah; Warren; Winchester,AAS,Near Completer,
Lord Fairfax,Health Information Technology,,,11,77,4/6/2020,Clarke; Fauquier; Frederick; Page; Rappahannock; Shenandoah; Warren; Winchester,AAS,Near Completer,
Lord Fairfax,Health Sciences,,,11,77,4/6/2020,Clarke; Fauquier; Frederick; Page; Rappahannock; Shenandoah; Warren; Winchester,CERT,Near Completer,
Lord Fairfax,Emergency Medical Services,,,11,77,4/6/2020,Clarke; Fauquier; Frederick; Page; Rappahannock; Shenandoah; Warren; Winchester,CSC,Near Completer,
Lord Fairfax,Health Sciences,,,10,77,4/6/2020,Clarke; Fauquier; Frederick; Page; Rappahannock; Shenandoah; Warren; Winchester,CERT,Near Completer,
Lord Fairfax,Health Sciences,,,29,77,4/6/2020,Clarke; Fauquier; Frederick; Page; Rappahannock; Shenandoah; Warren; Winchester,CERT,Near Completer,
Mountain Empire,Health Sciences,,,20,3,4/6/2020,Dickenson; Lee; Norton; Scott; Wise,CSC,Near Completer,
Mountain Empire,Practical Nursing,,,13,3,4/6/2020,Dickenson; Lee; Norton; Scott; Wise,CSC,Near Completer,
Mountain Empire,Nursing,,,39,3,4/6/2020,Dickenson; Lee; Norton; Scott; Wise,AAS,Near Completer,
Mountain Empire,Emergency Medical Services,,,10,3,4/6/2020,Dickenson; Lee; Norton; Scott; Wise,AAS,Near Completer,
Mountain Empire,Medical Laboratory Technology,,,14,3,4/6/2020,Dickenson; Lee; Norton; Scott; Wise,CSC,Near Completer,
Mountain Empire,Medical Office Clerk,,,15,3,4/6/2020,Dickenson; Lee; Norton; Scott; Wise,CERT,Near Completer,
Mountain Empire,Respiratory Therapy,,,12,3,4/6/2020,Dickenson; Lee; Norton; Scott; Wise,AAS,Near Completer,
Mountain Empire,Health Sciences,,,13,3,4/6/2020,Dickenson; Lee; Norton; Scott; Wise,CSC,Near Completer,
Mountain Empire,Medical Transcription,,,13,3,4/6/2020,Dickenson; Lee; Norton; Scott; Wise,CSC,Near Completer,
Mountain Empire,Practical Nursing,,,13,3,4/6/2020,Dickenson; Lee; Norton; Scott; Wise,CERT,Near Completer,
Mountain Empire,Health Information Technology,,,11,3,4/6/2020,Dickenson; Lee; Norton; Scott; Wise,AAS,Near Completer,
New River,Practical Nursing,,,14,10,4/6/2020,Floyd; Giles; Montgomery; Pulaski; Radford,CERT,Near Completer,
New River,Human Services,,,23,10,4/6/2020,Floyd; Giles; Montgomery; Pulaski; Radford,AAS,Near Completer,
New River,Nursing,,,10,10,4/6/2020,Floyd; Giles; Montgomery; Pulaski; Radford,AAS,Near Completer,
New River,Human Services,,,10,10,4/6/2020,Floyd; Giles; Montgomery; Pulaski; Radford,AAS,Near Completer,
New River,Health Information Technology,,,16,10,4/6/2020,Floyd; Giles; Montgomery; Pulaski; Radford,CSC,Near Completer,
Northern Virginia,Substance Abuse Rehabilitation,,,27,1186,4/6/2020,Alexandria; Arlington; Fairfax; Fairfax City; Falls Church; Loudoun; Manassas City; Manassas Park; Prince William,CERT,Near Completer,
Northern Virginia,Diagnostic Medical Sonogram,,,10,1186,4/6/2020,Alexandria; Arlington; Fairfax; Fairfax City; Falls Church; Loudoun; Manassas City; Manassas Park; Prince William,AAS,Near Completer,
Northern Virginia,Medical Laboratory Technology,,,11,1186,4/6/2020,Alexandria; Arlington; Fairfax; Fairfax City; Falls Church; Loudoun; Manassas City; Manassas Park; Prince William,AAS,Near Completer,
Northern Virginia,Physical Therapist Assistant,,,11,1186,4/6/2020,Alexandria; Arlington; Fairfax; Fairfax City; Falls Church; Loudoun; Manassas City; Manassas Park; Prince William,AAS,Near Completer,
Northern Virginia,Diagnostic Medical Sonogram,,,14,1186,4/6/2020,Alexandria; Arlington; Fairfax; Fairfax City; Falls Church; Loudoun; Manassas City; Manassas Park; Prince William,AAS,Near Completer,
Northern Virginia,Dental Assisting,,,16,1186,4/6/2020,Alexandria; Arlington; Fairfax; Fairfax City; Falls Church; Loudoun; Manassas City; Manassas Park; Prince William,CERT,Near Completer,
Northern Virginia,Health Information Technology,,,17,1186,4/6/2020,Alexandria; Arlington; Fairfax; Fairfax City; Falls Church; Loudoun; Manassas City; Manassas Park; Prince William,CSC,Near Completer,
Northern Virginia,Radiography,,,11,1186,4/6/2020,Alexandria; Arlington; Fairfax; Fairfax City; Falls Church; Loudoun; Manassas City; Manassas Park; Prince William,AAS,Near Completer,
Northern Virginia,Emergency Medical Services,,,12,1186,4/6/2020,Alexandria; Arlington; Fairfax; Fairfax City; Falls Church; Loudoun; Manassas City; Manassas Park; Prince William,CSC,Near Completer,
Northern Virginia,Respiratory Therapy,,,14,1186,4/6/2020,Alexandria; Arlington; Fairfax; Fairfax City; Falls Church; Loudoun; Manassas City; Manassas Park; Prince William,AAS,Near Completer,
Northern Virginia,Emergency Medical Services,,,13,1186,4/6/2020,Alexandria; Arlington; Fairfax; Fairfax City; Falls Church; Loudoun; Manassas City; Manassas Park; Prince William,CSC,Near Completer,
Northern Virginia,Dental Hygiene,,,12,1186,4/6/2020,Alexandria; Arlington; Fairfax; Fairfax City; Falls Church; Loudoun; Manassas City; Manassas Park; Prince William,AAS,Near Completer,
Northern Virginia,Massotherapy,,,16,1186,4/6/2020,Alexandria; Arlington; Fairfax; Fairfax City; Falls Church; Loudoun; Manassas City; Manassas Park; Prince William,CSC,Near Completer,
Northern Virginia,Health Sciences,,,17,1186,4/6/2020,Alexandria; Arlington; Fairfax; Fairfax City; Falls Church; Loudoun; Manassas City; Manassas Park; Prince William,CSC,Near Completer,
Northern Virginia,Emergency Medical Services,,,11,1186,4/6/2020,Alexandria; Arlington; Fairfax; Fairfax City; Falls Church; Loudoun; Manassas City; Manassas Park; Prince William,AAS,Near Completer,
Northern Virginia,Emergency Medical Services,,,12,1186,4/6/2020,Alexandria; Arlington; Fairfax; Fairfax City; Falls Church; Loudoun; Manassas City; Manassas Park; Prince William,CSC,Near Completer,
Northern Virginia,Health Information Technology,,,11,1186,4/6/2020,Alexandria; Arlington; Fairfax; Fairfax City; Falls Church; Loudoun; Manassas City; Manassas Park; Prince William,AAS,Near Completer,
Northern Virginia,Occupational Therapist Assistant,,,10,1186,4/6/2020,Alexandria; Arlington; Fairfax; Fairfax City; Falls Church; Loudoun; Manassas City; Manassas Park; Prince William,AAS,Near Completer,
Northern Virginia,Medical Laboratory Technology,,,16,1186,4/6/2020,Alexandria; Arlington; Fairfax; Fairfax City; Falls Church; Loudoun; Manassas City; Manassas Park; Prince William,CSC,Near Completer,
Northern Virginia,Nursing,,,11,1186,4/6/2020,Alexandria; Arlington; Fairfax; Fairfax City; Falls Church; Loudoun; Manassas City; Manassas Park; Prince William,AAS,Near Completer,
Northern Virginia,Veterinary Technology,,,12,1186,4/6/2020,Alexandria; Arlington; Fairfax; Fairfax City; Falls Church; Loudoun; Manassas City; Manassas Park; Prince William,AAS,Near Completer,
Patrick Henry,Nursing,,,33,13,4/6/2020,Franklin County; Henry; Martinsville; Patrick,CSC,Near Completer,
Patrick Henry,Massotherapy,,,11,13,4/6/2020,Franklin County; Henry; Martinsville; Patrick,CERT,Near Completer,
Patrick Henry,Emergency Medical Services,,,12,13,4/6/2020,Franklin County; Henry; Martinsville; Patrick,AAS,Near Completer,
Patrick Henry,Nursing,,,11,13,4/6/2020,Franklin County; Henry; Martinsville; Patrick,AAS,Near Completer,
Paul D. Camp,Emergency Medical Services,,,12,59,4/6/2020,Franklin City; Isle of Wight; Southampton; Suffolk,CSC,Near Completer,
Paul D. Camp,Medical Laboratory Technology,,,21,59,4/6/2020,Franklin City; Isle of Wight; Southampton; Suffolk,CSC,Near Completer,
Paul D. Camp,Emergency Medical Services,,,11,59,4/6/2020,Franklin City; Isle of Wight; Southampton; Suffolk,CSC,Near Completer,
Paul D. Camp,Medical Office Clerk,,,13,59,4/6/2020,Franklin City; Isle of Wight; Southampton; Suffolk,CSC,Near Completer,
Paul D. Camp,Nursing,,,24,59,4/6/2020,Franklin City; Isle of Wight; Southampton; Suffolk,AAS,Near Completer,
Paul D. Camp,Nursing,,,13,59,4/6/2020,Franklin City; Isle of Wight; Southampton; Suffolk,CSC,Near Completer,
Paul D. Camp,Practical Nursing,,,15,59,4/6/2020,Franklin City; Isle of Wight; Southampton; Suffolk,CERT,Near Completer,
Piedmont Virginia,Emergency Medical Services,,,10,89,4/6/2020,Albemarle; Buckingham; Charlottesville; Fluvanna; Greene; Louisa; Nelson,CSC,Near Completer,
Piedmont Virginia,Diagnostic Medical Sonogram,,,11,89,4/6/2020,Albemarle; Buckingham; Charlottesville; Fluvanna; Greene; Louisa; Nelson,AAS,Near Completer,
Piedmont Virginia,Health Information Coding Specialist,,,12,89,4/6/2020,Albemarle; Buckingham; Charlottesville; Fluvanna; Greene; Louisa; Nelson,CERT,Near Completer,
Piedmont Virginia,Surgical Technology,,,10,89,4/6/2020,Albemarle; Buckingham; Charlottesville; Fluvanna; Greene; Louisa; Nelson,CERT,Near Completer,
Piedmont Virginia,Emergency Medical Services,,,26,89,4/6/2020,Albemarle; Buckingham; Charlottesville; Fluvanna; Greene; Louisa; Nelson,AAS,Near Completer,
Piedmont Virginia,Practical Nursing,,,11,89,4/6/2020,Albemarle; Buckingham; Charlottesville; Fluvanna; Greene; Louisa; Nelson,CERT,Near Completer,
Piedmont Virginia,Nursing,,,14,89,4/6/2020,Albemarle; Buckingham; Charlottesville; Fluvanna; Greene; Louisa; Nelson,AAS,Near Completer,
Piedmont Virginia,Medical Office Clerk,,,10,89,4/6/2020,Albemarle; Buckingham; Charlottesville; Fluvanna; Greene; Louisa; Nelson,CSC,Near Completer,
Rappahannock,Medical Laboratory Technology,,,65,47,4/6/2020,Essex; Gloucester; King George; King William; King and Queen; Lancaster; Mathews; Middlesex; New Kent; Northumberland; Richmond County; Westmoreland,CSC,Near Completer,
Rappahannock,Emergency Medical Services,,,14,47,4/6/2020,Essex; Gloucester; King George; King William; King and Queen; Lancaster; Mathews; Middlesex; New Kent; Northumberland; Richmond County; Westmoreland,CSC,Near Completer,
Rappahannock,Nursing,,,12,47,4/6/2020,Essex; Gloucester; King George; King William; King and Queen; Lancaster; Mathews; Middlesex; New Kent; Northumberland; Richmond County; Westmoreland,CSC,Near Completer,
